tweetID,TimeStamp,Text,Sentiment,Emphasis
4.26133E+17,2014-01-22 23:22,,0.100000001,0.5
,,,,
4.26128E+17,2014-01-22 23:05,,0,0.200000003
,,,,
4.26125E+17,2014-01-22 22:53,,-0.100000001,1.600000024
,,,,
4.26124E+17,2014-01-22 22:48,,0,0.300000012
,,,,
4.26123E+17,2014-01-22 22:44,,-0.300000012,0.600000024
,,,,
4.26122E+17,2014-01-22 22:39,,0,0
,,,,
4.26122E+17,2014-01-22 22:38,,-0.100000001,0.600000024
,,,,
4.26121E+17,2014-01-22 22:37,,0,0.5
,,,,
4.26118E+17,2014-01-22 22:23,,0,0
,,,,
4.26118E+17,2014-01-22 22:23,,0,0.200000003
,,,,
4.26117E+17,2014-01-22 22:19,,0.699999988,0.699999988
,,,,
4.26114E+17,2014-01-22 22:07,,0.200000003,0.600000024
,,,,
4.27221E+17,2014-01-25 23:24,,0,0.100000001
,,,,
4.27218E+17,2014-01-25 23:13,,0.300000012,1.100000024
,,,,
4.2721E+17,2014-01-25 22:43,,-0.300000012,1
,,,,
4.27204E+17,2014-01-25 22:21,,0,0.300000012
,,,,
4.27191E+17,2014-01-25 21:29,,0,0.300000012
,,,,
4.27189E+17,2014-01-25 21:20,,0,0.400000006
,,,,
4.27174E+17,2014-01-25 20:20,,0.699999988,0.699999988
,,,,
4.2717E+17,2014-01-25 20:02,,0.5,0.5
,,,,
4.27169E+17,2014-01-25 19:58,,0.699999988,2.200000048
,,,,
4.27166E+17,2014-01-25 19:47,,-0.100000001,0.600000024
,,,,
4.27165E+17,2014-01-25 19:44,,-0.200000003,1
,,,,
4.27161E+17,2014-01-25 19:26,,-0.300000012,0.699999988
,,,,
4.27159E+17,2014-01-25 19:18,,0.200000003,0.600000024
,,,,
4.27156E+17,2014-01-25 19:10,,-0.100000001,0.800000012
,,,,
4.2715E+17,2014-01-25 18:44,,-0.300000012,1.700000048
,,,,
4.27147E+17,2014-01-25 18:34,,0.800000012,1.700000048
,,,,
4.27146E+17,2014-01-25 18:28,,-0.5,1.100000024
,,,,
4.27143E+17,2014-01-25 18:18,,-0.200000003,1.5
,,,,
4.27142E+17,2014-01-25 18:12,,-0.899999976,0.899999976
,,,,
4.27141E+17,2014-01-25 18:07,,0.899999976,0.899999976
,,,,
4.27947E+17,2014-01-27 23:30,,-0.400000006,0.899999976
,,,,
4.27943E+17,2014-01-27 23:15,,0.100000001,0.5
,,,,
4.27935E+17,2014-01-27 22:44,,-0.600000024,1.299999952
,,,,
4.27923E+17,2014-01-27 21:54,,0,0.699999988
,,,,
4.27921E+17,2014-01-27 21:48,,0.100000001,0.300000012
,,,,
4.27916E+17,2014-01-27 21:28,,-0.200000003,0.400000006
,,,,
4.27913E+17,2014-01-27 21:14,,0,0
,,,,
