tweetID,TimeStamp,Text,Sentiment,Emphasis
4.29041E+17,2014-01-30 23:59,,0,0.100000001
,,,,
4.29041E+17,2014-01-30 23:59,,0,0.100000001
,,,,
4.29041E+17,2014-01-30 23:58,,0,0.100000001
,,,,
4.29041E+17,2014-01-30 23:58,,0.100000001,0.100000001
,,,,
4.29041E+17,2014-01-30 23:58,,0,0.600000024
,,,,
4.29041E+17,2014-01-30 23:58,,-0.200000003,0.699999988
,,,,
4.29041E+17,2014-01-30 23:58,,0.699999988,0.699999988
,,,,
4.29041E+17,2014-01-30 23:58,,0.300000012,0.899999976
,,,,
4.29041E+17,2014-01-30 23:58,,-0.899999976,1.799999952
,,,,
4.29041E+17,2014-01-30 23:58,,-0.100000001,0.200000003
,,,,
4.29041E+17,2014-01-30 23:58,,0.600000024,0.600000024
,,,,
4.29041E+17,2014-01-30 23:57,,0,0
,,,,
4.29041E+17,2014-01-30 23:57,,0.899999976,0.899999976
,,,,
4.27954E+17,2014-01-27 23:59,,0,0
,,,,
4.27954E+17,2014-01-27 23:59,,0.400000006,0.899999976
,,,,
4.27954E+17,2014-01-27 23:59,,0,0.100000001
,,,,
4.27954E+17,2014-01-27 23:59,,-0.200000003,0.5
,,,,
4.27954E+17,2014-01-27 23:59,,0,0.5
,,,,
4.27954E+17,2014-01-27 23:58,,0,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.5
,,,,
4.27954E+17,2014-01-27 23:58,,0.800000012,0.800000012
,,,,
4.27954E+17,2014-01-27 23:58,,0,0
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.899999976,0.899999976
,,,,
4.27954E+17,2014-01-27 23:58,,0,0.300000012
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:58,,0.100000001,0.100000001
,,,,
4.27954E+17,2014-01-27 23:57,,0.200000003,1.200000048
,,,,
4.25055E+17,2014-01-19 23:59,,0,0
,,,,
4.25055E+17,2014-01-19 23:59,,0,0
,,,,
4.25055E+17,2014-01-19 23:59,,0.300000012,0.300000012
,,,,
4.25055E+17,2014-01-19 23:58,,-0.400000006,1.399999976
,,,,
4.25055E+17,2014-01-19 23:58,,0.200000003,0.400000006
,,,,
4.25055E+17,2014-01-19 23:57,,0.100000001,0.200000003
,,,,
4.25054E+17,2014-01-19 23:57,,-0.100000001,0.200000003
,,,,
4.25054E+17,2014-01-19 23:57,,-0.5,0.5
,,,,
4.25054E+17,2014-01-19 23:57,,0,0
,,,,
4.25054E+17,2014-01-19 23:56,,0.100000001,0.100000001
,,,,
4.25054E+17,2014-01-19 23:56,,0.699999988,0.699999988
,,,,
4.25054E+17,2014-01-19 23:54,,0.600000024,1.799999952
,,,,
4.25054E+17,2014-01-19 23:54,,0,0
,,,,
4.25054E+17,2014-01-19 23:54,,0.800000012,0.800000012
,,,,
4.25054E+17,2014-01-19 23:54,,0.100000001,0.100000001
,,,,
4.25054E+17,2014-01-19 23:54,,0.100000001,0.400000006
,,,,
4.25054E+17,2014-01-19 23:53,,0.200000003,0.899999976
,,,,
4.25053E+17,2014-01-19 23:53,,0,0.100000001
,,,,
4.25053E+17,2014-01-19 23:53,,0,0.200000003
,,,,
4.28317E+17,2014-01-28 23:59,,0,0
,,,,
4.28316E+17,2014-01-28 23:59,,0.100000001,0.100000001
,,,,
4.28316E+17,2014-01-28 23:59,,-0.300000012,0.699999988
,,,,
4.28316E+17,2014-01-28 23:59,,-0.400000006,0.400000006
,,,,
4.28316E+17,2014-01-28 23:59,,0,0
,,,,
4.28316E+17,2014-01-28 23:59,,0.5,0.5
,,,,
4.28316E+17,2014-01-28 23:59,,0,0.100000001
,,,,
4.28316E+17,2014-01-28 23:59,,0,0.100000001
,,,,
4.28316E+17,2014-01-28 23:58,,0,0.5
,,,,
4.28316E+17,2014-01-28 23:58,,0,0
,,,,
4.28316E+17,2014-01-28 23:57,,-0.5,1.100000024
,,,,
4.28316E+17,2014-01-28 23:56,,0.300000012,0.300000012
,,,,
4.28316E+17,2014-01-28 23:56,,0.400000006,0.400000006
,,,,
4.28316E+17,2014-01-28 23:56,,0,0
,,,,
4.28316E+17,2014-01-28 23:56,,0,0
,,,,
4.28316E+17,2014-01-28 23:56,,0,0.400000006
,,,,
4.28316E+17,2014-01-28 23:56,,0,0.300000012
,,,,
4.28316E+17,2014-01-28 23:56,,0,0.100000001
,,,,
4.27229E+17,2014-01-25 23:59,,0,0
,,,,
4.27229E+17,2014-01-25 23:59,,0.5,1.899999976
,,,,
4.27229E+17,2014-01-25 23:59,,0,0
,,,,
4.27229E+17,2014-01-25 23:59,,0.800000012,0.800000012
,,,,
4.27229E+17,2014-01-25 23:59,,0,0
,,,,
4.27229E+17,2014-01-25 23:59,,-0.100000001,0.800000012
,,,,
4.27229E+17,2014-01-25 23:59,,0.400000006,0.899999976
,,,,
4.27229E+17,2014-01-25 23:59,,-0.5,0.5
,,,,
4.27229E+17,2014-01-25 23:59,,-0.200000003,0.600000024
,,,,
4.27229E+17,2014-01-25 23:59,,0,0
,,,,
4.27229E+17,2014-01-25 23:58,,-0.100000001,0.200000003
,,,,
4.27229E+17,2014-01-25 23:58,,-0.800000012,1.600000024
,,,,
4.27229E+17,2014-01-25 23:58,,-0.5,0.5
,,,,
4.27229E+17,2014-01-25 23:58,,-0.200000003,0.699999988
,,,,
4.27229E+17,2014-01-25 23:58,,0,0
,,,,
4.27229E+17,2014-01-25 23:58,,0,0.200000003
,,,,
4.27229E+17,2014-01-25 23:58,,0,0.200000003
,,,,
4.27229E+17,2014-01-25 23:58,,0,0
,,,,
4.27229E+17,2014-01-25 23:58,,-0.5,0.5
,,,,
4.27229E+17,2014-01-25 23:58,,0,0.200000003
,,,,
4.26867E+17,2014-01-24 23:59,,-0.800000012,0.800000012
,,,,
4.26867E+17,2014-01-24 23:59,,0.300000012,1.600000024
,,,,
4.26867E+17,2014-01-24 23:59,,0.400000006,0.400000006
,,,,
4.26867E+17,2014-01-24 23:58,,0.5,0.5
,,,,
4.26867E+17,2014-01-24 23:58,,0.699999988,0.699999988
,,,,
4.26867E+17,2014-01-24 23:58,,-0.400000006,0.800000012
,,,,
4.26867E+17,2014-01-24 23:58,,-0.200000003,0.200000003
,,,,
4.26867E+17,2014-01-24 23:58,,0,0
,,,,
4.26867E+17,2014-01-24 23:58,,-0.100000001,0.699999988
,,,,
4.26867E+17,2014-01-24 23:58,,-0.200000003,0.200000003
,,,,
4.26867E+17,2014-01-24 23:58,,-0.200000003,0.200000003
,,,,
